Date,Open,High,Low,Close,Adj Close,Volume,Stock
2022-08-15,0.570386,0.58,0.55,0.551171,0.551171,876107175,ADAUSD
2022-08-16,0.551004,0.57,0.55,0.557915,0.557915,734187541,ADAUSD
2022-08-17,0.557921,0.58,0.53,0.537038,0.537038,1035477916,ADAUSD
2022-08-18,0.5373,0.54,0.51,0.512633,0.512633,642877241,ADAUSD
2022-08-19,0.512698,0.51,0.45,0.45098,0.45098,1294433367,ADAUSD
2022-08-20,0.450875,0.46,0.44,0.451388,0.451388,792647751,ADAUSD
2022-08-21,0.451266,0.47,0.45,0.463546,0.463546,616272980,ADAUSD
2022-08-22,0.463536,0.46,0.44,0.461446,0.461446,722091304,ADAUSD
2022-08-23,0.461483,0.47,0.45,0.465207,0.465207,562953519,ADAUSD
2022-08-24,0.465182,0.47,0.45,0.458109,0.458109,494717036,ADAUSD
2022-08-25,0.458108,0.47,0.46,0.464999,0.464999,525337287,ADAUSD
2022-08-26,0.464959,0.48,0.43,0.430863,0.430863,1299179883,ADAUSD
2022-08-27,0.431039,0.45,0.43,0.449703,0.449703,733099946,ADAUSD
2022-08-28,0.449719,0.45,0.43,0.430049,0.430049,519341943,ADAUSD
2022-08-29,0.43007,0.45,0.43,0.450703,0.450703,587946527,ADAUSD
2022-08-30,0.450736,0.46,0.44,0.452169,0.452169,640051711,ADAUSD
2022-08-31,0.452263,0.46,0.45,0.446665,0.446665,521553602,ADAUSD
2022-09-01,0.446677,0.46,0.44,0.457481,0.457481,582859437,ADAUSD
2022-09-02,0.457464,0.47,0.45,0.454559,0.454559,525812957,ADAUSD
2022-09-03,0.454534,0.48,0.45,0.480387,0.480387,778592386,ADAUSD
2022-09-04,0.480372,0.51,0.48,0.503084,0.503084,907968827,ADAUSD
2022-09-05,0.503168,0.51,0.48,0.499121,0.499121,646475147,ADAUSD
2022-09-06,0.499091,0.51,0.46,0.463066,0.463066,982012136,ADAUSD
2022-09-07,0.463011,0.48,0.46,0.479282,0.479282,693147052,ADAUSD
2022-09-08,0.479274,0.48,0.46,0.479274,0.479274,647768733,ADAUSD
2022-09-09,0.479253,0.5,0.48,0.50292,0.50292,858927416,ADAUSD
2022-09-10,0.502842,0.52,0.5,0.512422,0.512422,995666468,ADAUSD
2022-09-11,0.51238,0.52,0.5,0.509752,0.509752,705305295,ADAUSD
2022-09-12,0.509751,0.52,0.5,0.501546,0.501546,856809100,ADAUSD
2022-09-13,0.501495,0.51,0.46,0.468881,0.468881,1004511415,ADAUSD
2022-09-14,0.463912,0.49,0.46,0.481376,0.481376,737527013,ADAUSD
2022-09-15,0.481374,0.48,0.46,0.465644,0.465644,685227625,ADAUSD
2022-09-16,0.465703,0.47,0.46,0.474126,0.474126,558761609,ADAUSD
2022-09-17,0.474221,0.49,0.47,0.487156,0.487156,511814025,ADAUSD
2022-09-18,0.487091,0.49,0.44,0.447186,0.447186,677522389,ADAUSD
2022-09-19,0.447283,0.46,0.43,0.453504,0.453504,776470650,ADAUSD
2022-09-20,0.453543,0.45,0.44,0.441899,0.441899,544680283,ADAUSD
2022-09-21,0.441951,0.46,0.43,0.441159,0.441159,1223771049,ADAUSD
2022-09-22,0.440876,0.47,0.44,0.458966,0.458966,762487961,ADAUSD
2022-09-23,0.458951,0.48,0.45,0.461821,0.461821,1025328778,ADAUSD
2022-09-24,0.46183,0.47,0.45,0.4516,0.4516,582129449,ADAUSD
2022-09-25,0.451599,0.46,0.44,0.446188,0.446188,528836100,ADAUSD
2022-09-26,0.446299,0.45,0.44,0.446757,0.446757,630690579,ADAUSD
2022-09-27,0.446819,0.46,0.44,0.44189,0.44189,683067297,ADAUSD
2022-09-28,0.441782,0.44,0.43,0.43729,0.43729,618645006,ADAUSD
2022-09-29,0.437308,0.44,0.43,0.43817,0.43817,533583651,ADAUSD
2022-09-30,0.438183,0.44,0.43,0.434414,0.434414,562475136,ADAUSD
2022-10-01,0.434429,0.44,0.43,0.430293,0.430293,317805815,ADAUSD
2022-10-02,0.430284,0.43,0.42,0.419633,0.419633,404886268,ADAUSD
2022-10-03,0.419644,0.43,0.42,0.427998,0.427998,454947649,ADAUSD
2022-10-04,0.428003,0.44,0.43,0.435765,0.435765,443212603,ADAUSD
2022-10-05,0.435777,0.44,0.42,0.431273,0.431273,442089311,ADAUSD
2022-10-06,0.431265,0.44,0.43,0.428687,0.428687,429115801,ADAUSD
2022-10-07,0.428693,0.43,0.42,0.42432,0.42432,412845097,ADAUSD
2022-10-08,0.424253,0.43,0.42,0.421736,0.421736,295762328,ADAUSD
2022-10-09,0.421791,0.42,0.42,0.423072,0.423072,280279986,ADAUSD
2022-10-10,0.423054,0.43,0.4,0.401801,0.401801,522186013,ADAUSD
2022-10-11,0.401735,0.4,0.39,0.39054,0.39054,647675205,ADAUSD
2022-10-12,0.390583,0.4,0.38,0.3813,0.3813,470666876,ADAUSD
2022-10-13,0.381323,0.38,0.35,0.377638,0.377638,1059234268,ADAUSD
2022-10-14,0.377629,0.39,0.36,0.366851,0.366851,563104935,ADAUSD
2022-10-15,0.366849,0.37,0.36,0.363744,0.363744,349542728,ADAUSD
2022-10-16,0.363813,0.37,0.36,0.370281,0.370281,337167739,ADAUSD
2022-10-17,0.370271,0.38,0.37,0.372345,0.372345,360241999,ADAUSD
2022-10-18,0.372343,0.37,0.36,0.36182,0.36182,435708572,ADAUSD
2022-10-19,0.361892,0.36,0.35,0.350032,0.350032,430500856,ADAUSD
2022-10-20,0.350044,0.36,0.34,0.340254,0.340254,497190070,ADAUSD
2022-10-21,0.340251,0.35,0.33,0.349077,0.349077,513576018,ADAUSD
2022-10-22,0.349098,0.35,0.34,0.351409,0.351409,345854400,ADAUSD
2022-10-23,0.351398,0.36,0.35,0.362099,0.362099,394201921,ADAUSD
2022-10-24,0.362096,0.36,0.35,0.357857,0.357857,389895509,ADAUSD
2022-10-25,0.357838,0.41,0.36,0.401988,0.401988,1215554912,ADAUSD
2022-10-26,0.401672,0.41,0.4,0.403492,0.403492,761857225,ADAUSD
2022-10-27,0.403511,0.41,0.39,0.388697,0.388697,719088729,ADAUSD
2022-10-28,0.388671,0.41,0.38,0.404507,0.404507,618236710,ADAUSD
2022-10-29,0.404508,0.44,0.4,0.419778,0.419778,855151911,ADAUSD
2022-10-30,0.419864,0.42,0.4,0.406047,0.406047,577564479,ADAUSD
2022-10-31,0.40603,0.42,0.4,0.406336,0.406336,569992895,ADAUSD
2022-11-01,0.406289,0.41,0.4,0.401402,0.401402,452398724,ADAUSD
2022-11-02,0.401385,0.41,0.38,0.386076,0.386076,741360035,ADAUSD
2022-11-03,0.38606,0.4,0.39,0.38942,0.38942,445099982,ADAUSD
2022-11-04,0.389397,0.43,0.39,0.421525,0.421525,909794346,ADAUSD
2022-11-05,0.421525,0.44,0.42,0.426735,0.426735,701622249,ADAUSD
2022-11-06,0.426749,0.43,0.4,0.403005,0.403005,495843423,ADAUSD
2022-11-07,0.402966,0.42,0.4,0.404259,0.404259,554735710,ADAUSD
2022-11-08,0.404234,0.41,0.35,0.371834,0.371834,1420168187,ADAUSD
2022-11-09,0.371961,0.38,0.31,0.317837,0.317837,1446651845,ADAUSD
2022-11-10,0.317892,0.38,0.31,0.368977,0.368977,1353707790,ADAUSD
2022-11-11,0.368967,0.37,0.34,0.354667,0.354667,595121832,ADAUSD
2022-11-12,0.354899,0.36,0.34,0.339144,0.339144,389700815,ADAUSD
2022-11-13,0.339182,0.34,0.33,0.330127,0.330127,405636157,ADAUSD
2022-11-14,0.330123,0.34,0.32,0.331849,0.331849,484659345,ADAUSD
2022-11-15,0.331874,0.34,0.33,0.337009,0.337009,312070544,ADAUSD
2022-11-16,0.336964,0.34,0.33,0.332382,0.332382,279986402,ADAUSD
2022-11-17,0.332421,0.33,0.32,0.324859,0.324859,238288352,ADAUSD
2022-11-18,0.324869,0.33,0.32,0.326221,0.326221,223268757,ADAUSD
2022-11-19,0.326217,0.33,0.32,0.328512,0.328512,160053174,ADAUSD
2022-11-20,0.328513,0.33,0.31,0.312307,0.312307,241625735,ADAUSD
2022-11-21,0.3123,0.31,0.3,0.304548,0.304548,402254597,ADAUSD
2022-11-22,0.304524,0.32,0.3,0.311922,0.311922,303965817,ADAUSD
2022-11-23,0.311983,0.32,0.31,0.318317,0.318317,326001398,ADAUSD
2022-11-24,0.318333,0.32,0.31,0.316458,0.316458,221490892,ADAUSD
2022-11-25,0.31642,0.32,0.31,0.314989,0.314989,205372207,ADAUSD
2022-11-26,0.314953,0.32,0.31,0.31379,0.31379,206097213,ADAUSD
2022-11-27,0.313793,0.32,0.31,0.312454,0.312454,167898046,ADAUSD
2022-11-28,0.312464,0.31,0.3,0.3067,0.3067,268746809,ADAUSD
2022-11-29,0.306697,0.31,0.3,0.309372,0.309372,184241191,ADAUSD
2022-11-30,0.309385,0.32,0.31,0.318883,0.318883,272587134,ADAUSD
2022-12-01,0.318891,0.32,0.31,0.314484,0.314484,205527704,ADAUSD
2022-12-02,0.314494,0.32,0.31,0.319407,0.319407,189604155,ADAUSD
2022-12-03,0.3194,0.33,0.32,0.319654,0.319654,228514876,ADAUSD
2022-12-04,0.319633,0.32,0.32,0.32275,0.32275,174449332,ADAUSD
2022-12-05,0.322709,0.33,0.32,0.319517,0.319517,202743238,ADAUSD
2022-12-06,0.319513,0.32,0.31,0.318464,0.318464,162651156,ADAUSD
2022-12-07,0.318478,0.32,0.31,0.31032,0.31032,224226547,ADAUSD
2022-12-08,0.310321,0.32,0.31,0.314843,0.314843,164158396,ADAUSD
2022-12-09,0.314823,0.32,0.31,0.311677,0.311677,158935988,ADAUSD
2022-12-10,0.311708,0.31,0.31,0.312606,0.312606,95343947,ADAUSD
2022-12-11,0.312621,0.31,0.31,0.307711,0.307711,121149579,ADAUSD
2022-12-12,0.307699,0.31,0.3,0.306949,0.306949,180119689,ADAUSD
2022-12-13,0.306941,0.32,0.3,0.312865,0.312865,304333274,ADAUSD
2022-12-14,0.312916,0.32,0.31,0.308134,0.308134,255357209,ADAUSD
2022-12-15,0.30812,0.31,0.3,0.300201,0.300201,221898095,ADAUSD
2022-12-16,0.300207,0.3,0.26,0.26407,0.26407,415410448,ADAUSD
2022-12-17,0.264024,0.27,0.26,0.2669,0.2669,336512356,ADAUSD
2022-12-18,0.266926,0.27,0.26,0.266335,0.266335,178941855,ADAUSD
2022-12-19,0.266348,0.27,0.25,0.252944,0.252944,225101432,ADAUSD
2022-12-20,0.252961,0.26,0.25,0.259007,0.259007,187028227,ADAUSD
2022-12-21,0.258994,0.26,0.25,0.253154,0.253154,204481179,ADAUSD
2022-12-22,0.253158,0.26,0.25,0.256523,0.256523,174290867,ADAUSD
2022-12-23,0.256541,0.26,0.26,0.259429,0.259429,178906111,ADAUSD
2022-12-24,0.259427,0.26,0.26,0.259368,0.259368,90666010,ADAUSD
2022-12-25,0.259371,0.26,0.26,0.25927,0.25927,118238326,ADAUSD
2022-12-26,0.259293,0.27,0.26,0.265297,0.265297,151542330,ADAUSD
2022-12-27,0.265306,0.27,0.26,0.26037,0.26037,164331309,ADAUSD
2022-12-28,0.260384,0.26,0.25,0.248378,0.248378,209596269,ADAUSD
2022-12-29,0.24838,0.25,0.24,0.24414,0.24414,214425739,ADAUSD
2022-12-30,0.244126,0.25,0.24,0.245557,0.245557,159952057,ADAUSD
2022-12-31,0.245577,0.25,0.24,0.246466,0.246466,144122815,ADAUSD
2023-01-01,0.246414,0.25,0.24,0.249771,0.249771,113369989,ADAUSD
2023-01-02,0.249778,0.26,0.25,0.253828,0.253828,159328803,ADAUSD
2023-01-03,0.2538,0.26,0.25,0.252796,0.252796,153555529,ADAUSD
2023-01-04,0.252796,0.27,0.25,0.267677,0.267677,289945179,ADAUSD
2023-01-05,0.267689,0.27,0.26,0.269102,0.269102,175511469,ADAUSD
2023-01-06,0.26909,0.28,0.27,0.278652,0.278652,326480796,ADAUSD
2023-01-07,0.278664,0.28,0.27,0.277105,0.277105,166488086,ADAUSD
2023-01-08,0.277028,0.3,0.27,0.295218,0.295218,391160515,ADAUSD
2023-01-09,0.295414,0.34,0.3,0.317102,0.317102,957174794,ADAUSD
2023-01-10,0.317078,0.32,0.31,0.322496,0.322496,415469645,ADAUSD
2023-01-11,0.322502,0.32,0.31,0.322749,0.322749,323983138,ADAUSD
2023-01-12,0.327487,0.33,0.32,0.329758,0.329758,497343610,ADAUSD
2023-01-13,0.329755,0.35,0.32,0.345771,0.345771,365604016,ADAUSD
2023-01-14,0.345739,0.37,0.34,0.352552,0.352552,747126617,ADAUSD
2023-01-15,0.35262,0.35,0.34,0.350368,0.350368,358086150,ADAUSD
2023-01-16,0.350418,0.36,0.34,0.35004,0.35004,398812791,ADAUSD
2023-01-17,0.350087,0.36,0.35,0.345761,0.345761,296246243,ADAUSD
2023-01-18,0.345771,0.35,0.33,0.326835,0.326835,461982437,ADAUSD
2023-01-19,0.326841,0.34,0.33,0.339099,0.339099,252071129,ADAUSD
2023-01-20,0.339047,0.36,0.33,0.364586,0.364586,365358670,ADAUSD
2023-01-21,0.364589,0.38,0.36,0.369026,0.369026,609231750,ADAUSD
2023-01-22,0.369033,0.39,0.36,0.376594,0.376594,604497889,ADAUSD
2023-01-23,0.376591,0.38,0.37,0.375504,0.375504,526544110,ADAUSD
2023-01-24,0.37539,0.38,0.36,0.359297,0.359297,382547334,ADAUSD
2023-01-25,0.359345,0.38,0.35,0.37341,0.37341,396421939,ADAUSD
2023-01-26,0.373287,0.39,0.37,0.380059,0.380059,481117555,ADAUSD
2023-01-27,0.380056,0.39,0.37,0.388979,0.388979,360985598,ADAUSD
2023-01-28,0.388993,0.4,0.38,0.382351,0.382351,354272484,ADAUSD
2023-01-29,0.382346,0.4,0.38,0.396313,0.396313,328417772,ADAUSD
2023-01-30,0.396672,0.4,0.37,0.372511,0.372511,398952288,ADAUSD
2023-01-31,0.372546,0.4,0.37,0.390926,0.390926,466045236,ADAUSD
2023-02-01,0.390863,0.4,0.37,0.397243,0.397243,488339901,ADAUSD
2023-02-02,0.397189,0.41,0.4,0.397563,0.397563,551818110,ADAUSD
2023-02-03,0.397505,0.41,0.4,0.404336,0.404336,379100047,ADAUSD
2023-02-04,0.404233,0.41,0.4,0.399726,0.399726,264897945,ADAUSD
2023-02-05,0.399729,0.4,0.38,0.392472,0.392472,340587829,ADAUSD
2023-02-06,0.392477,0.4,0.38,0.382421,0.382421,343275735,ADAUSD
2023-02-07,0.382463,0.4,0.38,0.39921,0.39921,371684529,ADAUSD
2023-02-08,0.399213,0.4,0.39,0.394033,0.394033,356894107,ADAUSD
2023-02-09,0.394073,0.4,0.36,0.362531,0.362531,486448326,ADAUSD
2023-02-10,0.362464,0.37,0.36,0.358635,0.358635,357711042,ADAUSD
2023-02-11,0.358656,0.37,0.36,0.369202,0.369202,224047056,ADAUSD
2023-02-12,0.369166,0.37,0.36,0.364296,0.364296,241295741,ADAUSD
2023-02-13,0.364292,0.37,0.35,0.359627,0.359627,368832511,ADAUSD
2023-02-14,0.359571,0.39,0.36,0.386441,0.386441,476431370,ADAUSD
2023-02-15,0.386477,0.42,0.38,0.418115,0.418115,478319555,ADAUSD
2023-02-16,0.418061,0.42,0.39,0.387902,0.387902,552970408,ADAUSD
2023-02-17,0.387863,0.41,0.39,0.403943,0.403943,403546665,ADAUSD
2023-02-18,0.403928,0.42,0.4,0.406331,0.406331,314618907,ADAUSD
2023-02-19,0.406306,0.41,0.4,0.400107,0.400107,346665034,ADAUSD
2023-02-20,0.400151,0.41,0.39,0.404003,0.404003,375569552,ADAUSD
2023-02-21,0.404043,0.41,0.39,0.392417,0.392417,387686829,ADAUSD
2023-02-22,0.392437,0.39,0.38,0.388921,0.388921,383736395,ADAUSD
2023-02-23,0.388926,0.39,0.38,0.383023,0.383023,291434286,ADAUSD
2023-02-24,0.382975,0.38,0.36,0.365819,0.365819,396691064,ADAUSD
2023-02-25,0.365844,0.37,0.35,0.362364,0.362364,281884667,ADAUSD
2023-02-26,0.362391,0.37,0.36,0.368973,0.368973,207684310,ADAUSD
2023-02-27,0.36894,0.37,0.36,0.364899,0.364899,232732125,ADAUSD
2023-02-28,0.364887,0.37,0.35,0.352454,0.352454,240196843,ADAUSD
2023-03-01,0.352526,0.36,0.35,0.360356,0.360356,229659633,ADAUSD
2023-03-02,0.360372,0.36,0.35,0.350206,0.350206,245002411,ADAUSD
2023-03-03,0.350256,0.35,0.33,0.342737,0.342737,396068284,ADAUSD
2023-03-04,0.342753,0.34,0.33,0.336499,0.336499,173055989,ADAUSD
2023-03-05,0.33649,0.34,0.34,0.337102,0.337102,171839723,ADAUSD
2023-03-06,0.337099,0.34,0.33,0.330821,0.330821,225815313,ADAUSD
2023-03-07,0.33086,0.33,0.32,0.330483,0.330483,272117336,ADAUSD
2023-03-08,0.33047,0.33,0.32,0.317577,0.317577,293562114,ADAUSD
2023-03-09,0.317609,0.32,0.3,0.309678,0.309678,444234076,ADAUSD
2023-03-10,0.309748,0.32,0.3,0.315342,0.315342,469881853,ADAUSD
2023-03-11,0.315334,0.32,0.3,0.307327,0.307327,444484034,ADAUSD
2023-03-12,0.307319,0.33,0.3,0.331539,0.331539,375802348,ADAUSD
2023-03-13,0.331603,0.35,0.33,0.344585,0.344585,652883098,ADAUSD
2023-03-14,0.34458,0.37,0.34,0.344308,0.344308,594801973,ADAUSD
2023-03-15,0.344394,0.35,0.32,0.324637,0.324637,589352992,ADAUSD
2023-03-16,0.324767,0.33,0.32,0.325383,0.325383,342137034,ADAUSD
2023-03-17,0.325403,0.35,0.32,0.350524,0.350524,413038577,ADAUSD
2023-03-18,0.350535,0.36,0.34,0.337711,0.337711,367227473,ADAUSD
2023-03-19,0.337717,0.35,0.34,0.34601,0.34601,269005859,ADAUSD
2023-03-20,0.34596,0.35,0.33,0.332595,0.332595,322120843,ADAUSD
2023-03-21,0.332619,0.38,0.33,0.371236,0.371236,685951110,ADAUSD
2023-03-22,0.371193,0.39,0.35,0.360613,0.360613,792747065,ADAUSD
2023-03-23,0.360576,0.38,0.36,0.372045,0.372045,435026934,ADAUSD
2023-03-24,0.37206,0.37,0.36,0.360083,0.360083,305578157,ADAUSD
2023-03-25,0.360099,0.36,0.35,0.351996,0.351996,211460876,ADAUSD
2023-03-26,0.352001,0.36,0.35,0.356245,0.356245,219918828,ADAUSD
2023-03-27,0.356253,0.36,0.34,0.34551,0.34551,302198799,ADAUSD
2023-03-28,0.345565,0.37,0.34,0.368354,0.368354,319572685,ADAUSD
2023-03-29,0.368303,0.39,0.37,0.381589,0.381589,472185946,ADAUSD
2023-03-30,0.38161,0.39,0.37,0.376459,0.376459,391063045,ADAUSD
2023-03-31,0.376496,0.41,0.38,0.398923,0.398923,637648499,ADAUSD
2023-04-01,0.39888,0.4,0.38,0.385388,0.385388,355308379,ADAUSD
2023-04-02,0.393196,0.39,0.38,0.381753,0.381753,300032590,ADAUSD
2023-04-03,0.381735,0.4,0.37,0.387139,0.387139,617334084,ADAUSD
2023-04-04,0.387152,0.4,0.39,0.389683,0.389683,386367284,ADAUSD
2023-04-05,0.389689,0.4,0.39,0.392364,0.392364,303259182,ADAUSD
2023-04-06,0.392377,0.39,0.38,0.38321,0.38321,271945888,ADAUSD
2023-04-07,0.383202,0.38,0.38,0.383643,0.383643,191601659,ADAUSD
2023-04-08,0.383626,0.39,0.38,0.385635,0.385635,202832134,ADAUSD
2023-04-09,0.385665,0.39,0.39,0.389693,0.389693,198718327,ADAUSD
2023-04-10,0.389701,0.4,0.39,0.396989,0.396989,259765415,ADAUSD
2023-04-11,0.397045,0.41,0.4,0.401456,0.401456,445334495,ADAUSD
2023-04-12,0.401486,0.41,0.39,0.406563,0.406563,372409439,ADAUSD
2023-04-13,0.404869,0.43,0.4,0.425759,0.425759,517280941,ADAUSD
2023-04-14,0.425744,0.44,0.43,0.43833,0.43833,722237052,ADAUSD
2023-04-15,0.438338,0.46,0.43,0.45328,0.45328,588188293,ADAUSD
2023-04-16,0.453266,0.46,0.44,0.451755,0.451755,378398337,ADAUSD
2023-04-17,0.451758,0.45,0.43,0.434167,0.434167,467653074,ADAUSD
2023-04-18,0.434195,0.45,0.43,0.443752,0.443752,344714826,ADAUSD
2023-04-19,0.443726,0.44,0.41,0.415793,0.415793,572007595,ADAUSD
2023-04-20,0.415797,0.42,0.4,0.400731,0.400731,446305606,ADAUSD
2023-04-21,0.400725,0.41,0.38,0.382939,0.382939,423456899,ADAUSD
2023-04-22,0.382952,0.4,0.38,0.396153,0.396153,263309100,ADAUSD
2023-04-23,0.396119,0.4,0.38,0.389,0.389,238675240,ADAUSD
2023-04-24,0.388998,0.4,0.38,0.383916,0.383916,282707626,ADAUSD
2023-04-25,0.383914,0.39,0.38,0.394919,0.394919,286897325,ADAUSD
2023-04-26,0.39489,0.42,0.38,0.401498,0.401498,488881520,ADAUSD
2023-04-27,0.401504,0.42,0.4,0.409843,0.409843,398037704,ADAUSD
2023-04-28,0.409856,0.41,0.4,0.404932,0.404932,231694651,ADAUSD
2023-04-29,0.404918,0.41,0.4,0.402784,0.402784,156258897,ADAUSD
2023-04-30,0.402779,0.41,0.4,0.397354,0.397354,227002470,ADAUSD
2023-05-01,0.397281,0.4,0.38,0.386857,0.386857,273072699,ADAUSD
2023-05-02,0.386851,0.39,0.38,0.391773,0.391773,197535867,ADAUSD
2023-05-03,0.391768,0.4,0.38,0.393942,0.393942,262387946,ADAUSD
2023-05-04,0.393962,0.4,0.39,0.387448,0.387448,173399725,ADAUSD
2023-05-05,0.387454,0.4,0.39,0.394684,0.394684,213191196,ADAUSD
2023-05-06,0.394689,0.4,0.38,0.380119,0.380119,226511291,ADAUSD
2023-05-07,0.380088,0.38,0.38,0.376906,0.376906,156582718,ADAUSD
2023-05-08,0.376895,0.38,0.36,0.365828,0.365828,326851208,ADAUSD
2023-05-09,0.365794,0.37,0.36,0.363806,0.363806,196752939,ADAUSD
2023-05-10,0.363788,0.37,0.36,0.369937,0.369937,339570773,ADAUSD
2023-05-11,0.369957,0.37,0.35,0.360039,0.360039,243032648,ADAUSD
2023-05-12,0.360001,0.37,0.36,0.370463,0.370463,262170427,ADAUSD
2023-05-13,0.370474,0.37,0.36,0.365031,0.365031,131504736,ADAUSD
2023-05-14,0.365027,0.37,0.36,0.370761,0.370761,122914097,ADAUSD
2023-05-15,0.370787,0.38,0.37,0.367482,0.367482,176627170,ADAUSD
2023-05-16,0.367453,0.37,0.36,0.36783,0.36783,168825148,ADAUSD
2023-05-17,0.367841,0.38,0.37,0.375425,0.375425,222726188,ADAUSD
2023-05-18,0.375441,0.38,0.37,0.372078,0.372078,203250353,ADAUSD
2023-05-19,0.372036,0.37,0.37,0.368215,0.368215,133533511,ADAUSD
2023-05-20,0.368242,0.37,0.36,0.366357,0.366357,118748065,ADAUSD
2023-05-21,0.366352,0.37,0.36,0.360363,0.360363,116595379,ADAUSD
2023-05-22,0.360382,0.37,0.36,0.367997,0.367997,177956408,ADAUSD
2023-05-23,0.368004,0.38,0.37,0.370484,0.370484,141912382,ADAUSD
2023-05-24,0.3705,0.37,0.36,0.364234,0.364234,175329362,ADAUSD
2023-05-25,0.364219,0.36,0.36,0.358416,0.358416,157069344,ADAUSD
2023-05-26,0.358408,0.37,0.35,0.362884,0.362884,173562194,ADAUSD
2023-05-27,0.362873,0.37,0.36,0.366774,0.366774,106732324,ADAUSD
2023-05-28,0.36678,0.38,0.37,0.382999,0.382999,223363707,ADAUSD
2023-05-29,0.383026,0.39,0.38,0.379138,0.379138,190025476,ADAUSD
2023-05-30,0.379129,0.38,0.38,0.377934,0.377934,186645169,ADAUSD
2023-05-31,0.377937,0.38,0.37,0.374403,0.374403,193309518,ADAUSD
2023-06-01,0.374414,0.38,0.36,0.364724,0.364724,235187863,ADAUSD
2023-06-02,0.364709,0.38,0.36,0.378304,0.378304,202740337,ADAUSD
2023-06-03,0.378253,0.38,0.37,0.376028,0.376028,114085774,ADAUSD
2023-06-04,0.37604,0.38,0.38,0.377693,0.377693,139910794,ADAUSD
2023-06-05,0.377691,0.38,0.35,0.352015,0.352015,292202913,ADAUSD
2023-06-06,0.352002,0.36,0.34,0.353715,0.353715,262332330,ADAUSD
2023-06-07,0.353698,0.35,0.32,0.322278,0.322278,388306759,ADAUSD
2023-06-08,0.322262,0.33,0.32,0.323157,0.323157,249967035,ADAUSD
2023-06-09,0.323162,0.32,0.29,0.295401,0.295401,508063099,ADAUSD
2023-06-10,0.295378,0.3,0.23,0.276194,0.276194,1293643754,ADAUSD
2023-06-11,0.276047,0.28,0.26,0.27263,0.27263,507820127,ADAUSD
2023-06-12,0.272583,0.29,0.27,0.275048,0.275048,431423925,ADAUSD
2023-06-13,0.275054,0.29,0.27,0.274986,0.274986,319427367,ADAUSD
2023-06-14,0.27499,0.28,0.26,0.263226,0.263226,244895035,ADAUSD
2023-06-15,0.263234,0.27,0.25,0.261957,0.261957,256333352,ADAUSD
2023-06-16,0.261969,0.27,0.26,0.263185,0.263185,175866740,ADAUSD
2023-06-17,0.263187,0.27,0.26,0.266928,0.266928,171716790,ADAUSD
2023-06-18,0.266923,0.27,0.26,0.260963,0.260963,136453692,ADAUSD
2023-06-19,0.260968,0.26,0.26,0.263048,0.263048,142015570,ADAUSD
2023-06-20,0.263097,0.27,0.25,0.270329,0.270329,214174021,ADAUSD
2023-06-21,0.27033,0.29,0.27,0.287,0.287,343644852,ADAUSD
2023-06-22,0.286986,0.3,0.29,0.290313,0.290313,340493541,ADAUSD
2023-06-23,0.290343,0.3,0.29,0.296482,0.296482,245002154,ADAUSD
2023-06-24,0.296485,0.3,0.29,0.290012,0.290012,208155226,ADAUSD
2023-06-25,0.290002,0.3,0.29,0.292325,0.292325,225729335,ADAUSD
2023-06-26,0.292309,0.29,0.28,0.280354,0.280354,211210054,ADAUSD
2023-06-27,0.280354,0.29,0.28,0.28652,0.28652,196600613,ADAUSD
2023-06-28,0.286526,0.29,0.26,0.267169,0.267169,277304805,ADAUSD
2023-06-29,0.267162,0.28,0.27,0.275564,0.275564,195764456,ADAUSD
2023-06-30,0.275505,0.3,0.27,0.286956,0.286956,517537042,ADAUSD
2023-07-01,0.286957,0.29,0.28,0.29234,0.29234,227531987,ADAUSD
2023-07-02,0.292352,0.29,0.29,0.292055,0.292055,193472138,ADAUSD
2023-07-03,0.292042,0.3,0.29,0.296311,0.296311,196367871,ADAUSD
2023-07-04,0.296334,0.3,0.29,0.292615,0.292615,234604743,ADAUSD
2023-07-05,0.29262,0.3,0.28,0.284471,0.284471,231548975,ADAUSD
2023-07-06,0.283796,0.29,0.28,0.290868,0.290868,240200816,ADAUSD